MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,2,"M ","ISM","M1","DO",,11.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,3,"M ","ISM","M1","DO",,11.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,4,"M ","ISM","M1","DO",,11.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,6,"M ","ISM","M1","DO",,9.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,7,"M ","ISM","M1","DO",,8.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,8,"M ","ISM","M1","DO",,5.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,9,"M ","ISM","M1","DO",,4.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,11,"M ","ISM","M1","DO",,4.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,12,"M ","ISM","M1","DO",,4.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,13,"M ","ISM","M1","DO",,4.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,14,"M ","ISM","M1","DO",,4.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,15,"M ","ISM","M1","DO",,4.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,16,"M ","ISM","M1","DO",,4.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,17,"M ","ISM","M1","DO",,4.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,18,"M ","ISM","M1","DO",,4.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,19,"M ","ISM","M1","DO",,4.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,21,"M ","ISM","M1","DO",,4.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,23,"M ","ISM","M1","DO",,4.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,0.5,"S ","ISM","M1","DO",,11.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,25,"M ","ISM","M1","DO",,4.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,9,"AP","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,26,"B ","ISM","M1","DO",,0.38000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,17,"BP","ISM","M1","DO",,6.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,1,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,2,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,3,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,5,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,7,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,11,"M ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,13,"M ","ISM","M1","DO",,7.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,15,"M ","ISM","M1","DO",,7.10000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,19,"M ","ISM","M1","DO",,4.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,21,"M ","ISM","M1","DO",,3.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,23,"M ","ISM","M1","DO",,2.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,25,"M ","ISM","M1","DO",,1.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,0.5,"S ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,5,"AP","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,26,"B ","ISM","M1","DO",,0.79000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,18,"BP","ISM","M1","DO",,0.62000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,1,"M ","ISM","M1","DO",,8.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,2,"M ","ISM","M1","DO",,8.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,3,"M ","ISM","M1","DO",,8.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,6,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,7,"M ","ISM","M1","DO",,3.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,8,"M ","ISM","M1","DO",,2.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,9,"M ","ISM","M1","DO",,1.19000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,10,"M ","ISM","M1","DO",,0.98000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,11,"M ","ISM","M1","DO",,0.94000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,12,"M ","ISM","M1","DO",,0.76000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,13,"M ","ISM","M1","DO",,0.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,14,"M ","ISM","M1","DO",,0.55000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,15,"M ","ISM","M1","DO",,0.65000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,16,"M ","ISM","M1","DO",,0.59000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,17,"M ","ISM","M1","DO",,0.65000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,19,"M ","ISM","M1","DO",,0.68000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,21,"M ","ISM","M1","DO",,0.68000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,23,"M ","ISM","M1","DO",,0.71000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,25,"M ","ISM","M1","DO",,0.76000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,0.5,"S ","ISM","M1","DO",,8.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,3,"AP","ISM","M1","DO",,8.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,26,"B ","ISM","M1","DO",,0.36000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,14,"BP","ISM","M1","DO",,0.47000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,1,"M ","ISM","M1","DO",,8.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,2,"M ","ISM","M1","DO",,8.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,4,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,5,"M ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,6,"M ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,7,"M ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,8,"M ","ISM","M1","DO",,6.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,9,"M ","ISM","M1","DO",,6.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,10,"M ","ISM","M1","DO",,5.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,11,"M ","ISM","M1","DO",,2.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,12,"M ","ISM","M1","DO",,1.28000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,13,"M ","ISM","M1","DO",,0.35000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,15,"M ","ISM","M1","DO",,0.25000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,16,"M ","ISM","M1","DO",,0.24000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,17,"M ","ISM","M1","DO",,0.26000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,19,"M ","ISM","M1","DO",,0.26000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,21,"M ","ISM","M1","DO",,0.28000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,23,"M ","ISM","M1","DO",,0.29000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,25,"M ","ISM","M1","DO",,0.31000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,0.5,"S ","ISM","M1","DO",,8.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,0.5,"M ","ISM","M1","DO",,9.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,1,"M ","ISM","M1","DO",,9.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,2,"M ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,3,"M ","ISM","M1","DO",,8.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,5,"M ","ISM","M1","DO",,4.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,7,"M ","ISM","M1","DO",,2.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,9,"M ","ISM","M1","DO",,0.96000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,11,"M ","ISM","M1","DO",,0.45000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,13,"M ","ISM","M1","DO",,0.24000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,15,"M ","ISM","M1","DO",,0.25000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,17,"M ","ISM","M1","DO",,0.25000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,19,"M ","ISM","M1","DO",,0.26000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,21,"M ","ISM","M1","DO",,0.27000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,23,"M ","ISM","M1","DO",,0.28000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,25,"M ","ISM","M1","DO",,0.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,26,"M ","ISM","M1","DO",,0.31000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,6,"AP","ISM","M1","DO",,6.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,26,"B ","ISM","M1","DO",,0.29000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,14,"BP","ISM","M1","DO",,0.24000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,1,"M ","ISM","M1","DO",,8.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,2,"M ","ISM","M1","DO",,8.10000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,3,"M ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,5,"M ","ISM","M1","DO",,7.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,7,"M ","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,8,"M ","ISM","M1","DO",,3.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,9,"M ","ISM","M1","DO",,0.87000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,10,"M ","ISM","M1","DO",,0.24000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,11,"M ","ISM","M1","DO",,0.24000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,12,"M ","ISM","M1","DO",,0.28000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,13,"M ","ISM","M1","DO",,0.24000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,15,"M ","ISM","M1","DO",,0.25000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,16,"M ","ISM","M1","DO",,0.24000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,17,"M ","ISM","M1","DO",,0.25000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,19,"M ","ISM","M1","DO",,0.26000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,21,"M ","ISM","M1","DO",,0.27000,"MG/L","F01 ",,,,,,38.64618,-76.42127
